,file name,duration,file path
19,file10074.wav_16k.wav_norm.wav_mono.wav_silence.wav,9.4151875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10074.wav_16k.wav_norm.wav_mono.wav_silence.wav
20,file10079.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.6175,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10079.wav_16k.wav_norm.wav_mono.wav_silence.wav
21,file1008.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.5876875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file1008.wav_16k.wav_norm.wav_mono.wav_silence.wav
22,file1009.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.120375,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file1009.wav_16k.wav_norm.wav_mono.wav_silence.wav
23,file10091.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.623875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10091.wav_16k.wav_norm.wav_mono.wav_silence.wav
24,file10101.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.63525,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10101.wav_16k.wav_norm.wav_mono.wav_silence.wav
25,file10108.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.1613125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10108.wav_16k.wav_norm.wav_mono.wav_silence.wav
26,file10109.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.7525,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10109.wav_16k.wav_norm.wav_mono.wav_silence.wav
27,file1012.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.9303125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file1012.wav_16k.wav_norm.wav_mono.wav_silence.wav
28,file10126.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.2226875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10126.wav_16k.wav_norm.wav_mono.wav_silence.wav
29,file10128.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.09175,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10128.wav_16k.wav_norm.wav_mono.wav_silence.wav
30,file10130.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.8745625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10130.wav_16k.wav_norm.wav_mono.wav_silence.wav
31,file10136.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.7179375,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10136.wav_16k.wav_norm.wav_mono.wav_silence.wav
32,file10138.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.8188125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10138.wav_16k.wav_norm.wav_mono.wav_silence.wav
33,file10142.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.0551875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10142.wav_16k.wav_norm.wav_mono.wav_silence.wav
34,file10143.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.7965,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10143.wav_16k.wav_norm.wav_mono.wav_silence.wav
35,file10145.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.6501875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10145.wav_16k.wav_norm.wav_mono.wav_silence.wav
36,file1015.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.4351875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file1015.wav_16k.wav_norm.wav_mono.wav_silence.wav
37,file10151.wav_16k.wav_norm.wav_mono.wav_silence.wav,9.8115625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10151.wav_16k.wav_norm.wav_mono.wav_silence.wav
38,file1016.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.0670625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file1016.wav_16k.wav_norm.wav_mono.wav_silence.wav
39,file10162.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.8369375,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10162.wav_16k.wav_norm.wav_mono.wav_silence.wav
40,file10163.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.7195625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10163.wav_16k.wav_norm.wav_mono.wav_silence.wav
41,file10164.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.6074375,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10164.wav_16k.wav_norm.wav_mono.wav_silence.wav
42,file10167.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.782125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10167.wav_16k.wav_norm.wav_mono.wav_silence.wav
43,file1017.wav_16k.wav_norm.wav_mono.wav_silence.wav,9.615125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file1017.wav_16k.wav_norm.wav_mono.wav_silence.wav
44,file10178.wav_16k.wav_norm.wav_mono.wav_silence.wav,9.782875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10178.wav_16k.wav_norm.wav_mono.wav_silence.wav
45,file10179.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.4316875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10179.wav_16k.wav_norm.wav_mono.wav_silence.wav
46,file1018.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.4701875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file1018.wav_16k.wav_norm.wav_mono.wav_silence.wav
47,file10181.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.505875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10181.wav_16k.wav_norm.wav_mono.wav_silence.wav
48,file10184.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.4886875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10184.wav_16k.wav_norm.wav_mono.wav_silence.wav
49,file10185.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.235375,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10185.wav_16k.wav_norm.wav_mono.wav_silence.wav
50,file10186.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.7100625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10186.wav_16k.wav_norm.wav_mono.wav_silence.wav
51,file10188.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.26175,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10188.wav_16k.wav_norm.wav_mono.wav_silence.wav
52,file1019.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.175875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file1019.wav_16k.wav_norm.wav_mono.wav_silence.wav
53,file10199.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.570875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10199.wav_16k.wav_norm.wav_mono.wav_silence.wav
54,file10207.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.773625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10207.wav_16k.wav_norm.wav_mono.wav_silence.wav
55,file10209.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.1955,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10209.wav_16k.wav_norm.wav_mono.wav_silence.wav
56,file10212.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.0895625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10212.wav_16k.wav_norm.wav_mono.wav_silence.wav
57,file10227.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.633,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10227.wav_16k.wav_norm.wav_mono.wav_silence.wav
58,file10230.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.6816875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10230.wav_16k.wav_norm.wav_mono.wav_silence.wav
59,file10236.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.018625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10236.wav_16k.wav_norm.wav_mono.wav_silence.wav
60,file10238.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.4625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10238.wav_16k.wav_norm.wav_mono.wav_silence.wav
61,file10244.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.457,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10244.wav_16k.wav_norm.wav_mono.wav_silence.wav
62,file10247.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.661375,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10247.wav_16k.wav_norm.wav_mono.wav_silence.wav
63,file10248.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.695625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10248.wav_16k.wav_norm.wav_mono.wav_silence.wav
64,file10249.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.4668125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10249.wav_16k.wav_norm.wav_mono.wav_silence.wav
65,file10256.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.590125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10256.wav_16k.wav_norm.wav_mono.wav_silence.wav
66,file10258.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.2491875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10258.wav_16k.wav_norm.wav_mono.wav_silence.wav
67,file1027.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.2423125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file1027.wav_16k.wav_norm.wav_mono.wav_silence.wav
68,file10270.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.3485625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10270.wav_16k.wav_norm.wav_mono.wav_silence.wav
69,file10271.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.7658125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10271.wav_16k.wav_norm.wav_mono.wav_silence.wav
70,file10282.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.9603125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10282.wav_16k.wav_norm.wav_mono.wav_silence.wav
71,file10287.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.00925,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10287.wav_16k.wav_norm.wav_mono.wav_silence.wav
72,file10288.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.767625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10288.wav_16k.wav_norm.wav_mono.wav_silence.wav
73,file10295.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.047,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10295.wav_16k.wav_norm.wav_mono.wav_silence.wav
74,file10299.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.4750625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10299.wav_16k.wav_norm.wav_mono.wav_silence.wav
75,file10304.wav_16k.wav_norm.wav_mono.wav_silence.wav,9.2808125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10304.wav_16k.wav_norm.wav_mono.wav_silence.wav
76,file10310.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.89475,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10310.wav_16k.wav_norm.wav_mono.wav_silence.wav
77,file10311.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.8631875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10311.wav_16k.wav_norm.wav_mono.wav_silence.wav
78,file10314.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.7655625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10314.wav_16k.wav_norm.wav_mono.wav_silence.wav
79,file10318.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.1900625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10318.wav_16k.wav_norm.wav_mono.wav_silence.wav
80,file10319.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.855625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10319.wav_16k.wav_norm.wav_mono.wav_silence.wav
81,file10323.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.3203125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10323.wav_16k.wav_norm.wav_mono.wav_silence.wav
82,file10329.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.7806875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10329.wav_16k.wav_norm.wav_mono.wav_silence.wav
83,file10345.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.8106875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10345.wav_16k.wav_norm.wav_mono.wav_silence.wav
84,file10349.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.1121875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10349.wav_16k.wav_norm.wav_mono.wav_silence.wav
85,file10350.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.0715625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10350.wav_16k.wav_norm.wav_mono.wav_silence.wav
86,file10351.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.6525,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10351.wav_16k.wav_norm.wav_mono.wav_silence.wav
87,file10353.wav_16k.wav_norm.wav_mono.wav_silence.wav,9.0830625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10353.wav_16k.wav_norm.wav_mono.wav_silence.wav
88,file10354.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.2925,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10354.wav_16k.wav_norm.wav_mono.wav_silence.wav
89,file10355.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.919875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10355.wav_16k.wav_norm.wav_mono.wav_silence.wav
90,file10357.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.19975,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10357.wav_16k.wav_norm.wav_mono.wav_silence.wav
91,file10374.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.1441875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10374.wav_16k.wav_norm.wav_mono.wav_silence.wav
92,file10388.wav_16k.wav_norm.wav_mono.wav_silence.wav,9.4553125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10388.wav_16k.wav_norm.wav_mono.wav_silence.wav
93,file10394.wav_16k.wav_norm.wav_mono.wav_silence.wav,9.5875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10394.wav_16k.wav_norm.wav_mono.wav_silence.wav
94,file10399.wav_16k.wav_norm.wav_mono.wav_silence.wav,9.0874375,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10399.wav_16k.wav_norm.wav_mono.wav_silence.wav
95,file10412.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.987125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10412.wav_16k.wav_norm.wav_mono.wav_silence.wav
96,file10414.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.9025625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10414.wav_16k.wav_norm.wav_mono.wav_silence.wav
97,file10416.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.1410625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10416.wav_16k.wav_norm.wav_mono.wav_silence.wav
98,file10417.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.8388125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10417.wav_16k.wav_norm.wav_mono.wav_silence.wav
99,file10422.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.5434375,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10422.wav_16k.wav_norm.wav_mono.wav_silence.wav
100,file10424.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.210375,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10424.wav_16k.wav_norm.wav_mono.wav_silence.wav
101,file10432.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.6240625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10432.wav_16k.wav_norm.wav_mono.wav_silence.wav
102,file10445.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.7038125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10445.wav_16k.wav_norm.wav_mono.wav_silence.wav
103,file1045.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.9256875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file1045.wav_16k.wav_norm.wav_mono.wav_silence.wav
104,file10454.wav_16k.wav_norm.wav_mono.wav_silence.wav,9.083625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10454.wav_16k.wav_norm.wav_mono.wav_silence.wav
105,file10458.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.6379375,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10458.wav_16k.wav_norm.wav_mono.wav_silence.wav
106,file10468.wav_16k.wav_norm.wav_mono.wav_silence.wav,9.9485,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10468.wav_16k.wav_norm.wav_mono.wav_silence.wav
107,file1047.wav_16k.wav_norm.wav_mono.wav_silence.wav,9.1215,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file1047.wav_16k.wav_norm.wav_mono.wav_silence.wav
108,file10474.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.783625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10474.wav_16k.wav_norm.wav_mono.wav_silence.wav
109,file10494.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.1643125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10494.wav_16k.wav_norm.wav_mono.wav_silence.wav
110,file10501.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.695625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10501.wav_16k.wav_norm.wav_mono.wav_silence.wav
111,file10503.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.0513125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10503.wav_16k.wav_norm.wav_mono.wav_silence.wav
112,file10511.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.958125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10511.wav_16k.wav_norm.wav_mono.wav_silence.wav
113,file10514.wav_16k.wav_norm.wav_mono.wav_silence.wav,9.1633125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10514.wav_16k.wav_norm.wav_mono.wav_silence.wav
114,file10515.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.026,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10515.wav_16k.wav_norm.wav_mono.wav_silence.wav
115,file10516.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.4775,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10516.wav_16k.wav_norm.wav_mono.wav_silence.wav
116,file10527.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.497875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10527.wav_16k.wav_norm.wav_mono.wav_silence.wav
117,file1053.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.01025,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file1053.wav_16k.wav_norm.wav_mono.wav_silence.wav
118,file10536.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.1735,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10536.wav_16k.wav_norm.wav_mono.wav_silence.wav
119,file10537.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.905125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10537.wav_16k.wav_norm.wav_mono.wav_silence.wav
120,file10541.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.30825,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10541.wav_16k.wav_norm.wav_mono.wav_silence.wav
121,file10544.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.3068125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10544.wav_16k.wav_norm.wav_mono.wav_silence.wav
122,file10545.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.729,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10545.wav_16k.wav_norm.wav_mono.wav_silence.wav
123,file10548.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.6625,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10548.wav_16k.wav_norm.wav_mono.wav_silence.wav
124,file10550.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.1454375,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10550.wav_16k.wav_norm.wav_mono.wav_silence.wav
125,file10553.wav_16k.wav_norm.wav_mono.wav_silence.wav,8.2926875,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10553.wav_16k.wav_norm.wav_mono.wav_silence.wav
126,file10554.wav_16k.wav_norm.wav_mono.wav_silence.wav,7.91975,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file10554.wav_16k.wav_norm.wav_mono.wav_silence.wav
127,file1056.wav_16k.wav_norm.wav_mono.wav_silence.wav,6.693125,d:\kuliah\mbkm research\ai voice detector\preprocess\dataset\for-norm\training\real\file1056.wav_16k.wav_norm.wav_mono.wav_silence.wav
